Entry	Entry name	Protein names	Gene names  (primary )	Status
E2QGG8	E2QGG8_ECOLX	Chaperone YajL (Chaperone protein YajL) (Chaperone, protecting proteins in response to oxidative stress) (DJ-1 family protein) (Hypothetical protein) (Oxidative-stress-resistance chaperone) (EC 2.5.1.2) (Protein deglycase YajL) (EC 3.5.1.124)	yajL	unreviewed
A0A179PXP4	A0A179PXP4_ECOLX	DNA base-flipping protein YbcN	ybcN	unreviewed
A0A6N8M4E0	A0A6N8M4E0_ECOLX	DUF2300 domain-containing protein		unreviewed
E2QI52	E2QI52_ECOLX	Probable GTP-binding protein EngB	engB	unreviewed
C3T017	C3T017_ECOLX	DUF2633 domain-containing protein (DUF2633 family protein) (Inner membrane protein) (Membrane protein) (Protein)	yfgG	unreviewed
A0A3L2Z1P1	A0A3L2Z1P1_ECOLX	Uncharacterized protein		unreviewed
A0A0D5A032	A0A0D5A032_ECOLX	YfdA	yfdA	unreviewed
A0A066Q7K0	A0A066Q7K0_ECOLX	DNA repair protein (DNA repair protein RadC) (Putative DNA repair protein) (RadC family protein)	ykfG_2	unreviewed
A0A369FCX8	A0A369FCX8_ECOLX	Macrolide ABC transporter ATP-binding protein/permease MacB	macB	unreviewed
W8T723	W8T723_ECOLX	Ribonuclease HII (RNase HII) (EC 3.1.26.4)	rnhB	unreviewed
A0A024L7Q0	A0A024L7Q0_ECOLX	Uroporphyrinogen-III synthase (EC 4.2.1.75)	hemD	unreviewed
A0A0J2A2B3	A0A0J2A2B3_ECOLX	Crossover junction endodeoxyribonuclease rusA (EC 3.1.22.4)	rusA_1	unreviewed
A0A2H9B8V2	A0A2H9B8V2_ECOLX	AI-2E family transporter YdiK	ydiK	unreviewed
A0A7H9SGM9	A0A7H9SGM9_ECOLX	Uncharacterized protein		unreviewed
A0A6N8MDC6	A0A6N8MDC6_ECOLX	Ribonuclease D (RNase D) (EC 3.1.13.5)	rnd	unreviewed
A0A0K4B823	A0A0K4B823_ECOLX	Sel1 domain protein repeat-containing protein (Sel1 repeat family protein)		unreviewed
A0A0B1JX17	A0A0B1JX17_ECOLX	C-type lysozyme inhibitor (Inhibitor of c-type lysozyme) (Lysozyme inhibitor)	mliC	unreviewed
W8SV56	W8SV56_ECOLX	Glucitol/sorbitol-specific PTS system EIIB component (EC 2.7.1.69) (Glucitol/sorbitol-specific enzyme IIB component of PTS) (EC 2.7.1.-) (Glucitol/sorbitol-specific phosphotransferase enzyme IIB component) (PTS glucitol/sorbitol transporter subunit IIB) (PTS sorbitol transporter subunit IIB) (PTS system glucitol/sorbitol-specific EIIB component) (EC 2.7.1.198) (PTS system glucitol/sorbitol-specific transporter subunit IIB) (PTS system, glucitol/sorbitol-specific IIB component and second of two IIC components) (EC 2.7.1.191)	srlE	unreviewed
A0A3T4T7A4	A0A3T4T7A4_ECOLX	Multiple antibiotic resistance protein (Multiple antibiotic resistance protein MarB)	marB	unreviewed
C3SGU2	C3SGU2_ECOLX	2-component regulatory system regulatory protein BasR (DNA-binding response regulator) (Hypothetical protein) (Response regulator in two-component regulatory system with BasS) (Transcriptional regulator) (Transcriptional regulatory protein BasR) (Transcriptional regulatory protein basR/pmrA) (Two-component regulatory system response regulator BasR) (Two-component regulatory system response regulator PmrA) (Two-component system response regulator BasR)	basR	unreviewed
A0A0B0W419	A0A0B0W419_ECOLX	NAD(P)H:quinone oxidoreductase (EC 1.6.5.2) (Quinone oxidoreductase) (SDR family oxidoreductase)	qorB	unreviewed
A0A377MSS0	A0A377MSS0_ECOLX	Arsenical pump-driving ATPase (EC 7.3.2.7)	arsA_1	unreviewed
A0A163C4D3	A0A163C4D3_ECOLX	Amidohydrolase (Aminobenzoyl-glutamate utilization protein A) (M20 family metallo-hydrolase) (p-aminobenzoyl-glutamate hydrolase subunit A) (p-aminobenzoyl-glutamate hydrolase subunit AbgA) (EC 3.5.1.-)	abgA	unreviewed
Q5QBM8	Q5QBM8_ECOLX	Creatininase (Putative Cre-associated protein) (Putative cre associated regulatory protein)	cra	unreviewed
A0A1M1WBU5	A0A1M1WBU5_ECOLX	Conjugal transfer protein TraR (Putative C4-type zinc finger protein) (TraR/DksA family transcriptional regulator)		unreviewed
W8SU67	W8SU67_ECOLX	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase (EC 3.5.1.-) (Polysaccharide deacetylase) (Polysaccharide deacetylase family protein) (Polysaccharide deacetylase lipoprotein) (Putative polysaccharide deacetylase) (Putative polysaccharide deacetylase lipoprotein)	icaB	unreviewed
W8TVW4	W8TVW4_ECOLX	Isopentenyl-diphosphate Delta-isomerase (IPP isomerase) (EC 5.3.3.2) (IPP:DMAPP isomerase) (Isopentenyl pyrophosphate isomerase)	idi	unreviewed
A0A244A1L0	A0A244A1L0_ECOLX	4,5-DOPA dioxygenase extradiol (EC 1.13.11.29) (Putative aromatic ring-opening dioxygenase) (EC 1.13.-.-)	ygiD	unreviewed
W8SUX7	W8SUX7_ECOLX	Autoinducer-2 kinase (EC 2.7.1.189) (Carbohydrate kinase FGGY) (Kinase) (LsrK_1 protein) (Putative kinase) (Putative sugar kinase) (EC 2.7.1.-) (Putative sugar kinase YgcE) (EC 2.7.1.17) (Sugar kinase) (Uncharacterized sugar kinase YgcE)	lsrK_1	unreviewed
A0A377E3D6	A0A377E3D6_ECOLX	CP4-44 prophage putative toxin of the YeeV-YeeU toxin-antitoxin system (Toxin CbtA)	cbtA	unreviewed
A0A0D6FTJ5	A0A0D6FTJ5_ECOLX	DUF2633 family protein (Hypothetical protein) (Protein) (Protein of uncharacterized function (DUF2633))	yfgG	unreviewed
E2QFW9	E2QFW9_ECOLX	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.171)	rsmD	unreviewed
W8SZ32	W8SZ32_ECOLX	ABC transporter ATP-binding protein (EC 3.6.3.-) (ATP-binding cassette domain-containing protein) (D,D-dipeptide ABC transporter ATPase) (D,D-dipeptide permease system, ATP-binding component) (D-ala-D-ala transporter subunit) (Glutathione import ATP-binding protein GsiA,dipeptide transporter ATP-binding subunit,ABC-type oligopeptide transport system, ATPase component,nickel import ATP-binding protein NikE,ABC transporter) (GsiA_7 protein) (Ole(C)_1_L06249) (Peptide ABC transporter ATP-binding protein) (Putative D,D-dipeptide transport ATP-binding protein DdpF)	gsiA_2	unreviewed
B2CY45	B2CY45_ECOLX	Curli production assembly/transport component CsgF	csgF	unreviewed
A0A0F3TR62	A0A0F3TR62_ECOLX	Diol dehydratase reactivase subunit alpha (Propanediol dehydratase reactivation protein PduG)	pduG	unreviewed
Q3SBC0	Q3SBC0_ECOLX	Protein EivF (Truncated EivF) (Type III secretion protein) (Type III secretion protein EivF)	eivF	unreviewed
A0A024L4E0	A0A024L4E0_ECOLX	Release factor glutamine methyltransferase (RF MTase) (EC 2.1.1.297) (N5-glutamine methyltransferase PrmC) (Protein-(glutamine-N5) MTase PrmC) (Protein-glutamine N-methyltransferase PrmC)	prmC	unreviewed
A0A241QR29	A0A241QR29_ECOLX	Dipeptide epimerase (EC 5.1.1.-)	ycjG	unreviewed
A0A0J2ETP2	A0A0J2ETP2_ECOLX	Uncharacterized protein		unreviewed
A0A024L4L6	A0A024L4L6_ECOLX	Fimbrial chaperone (Pili assembly chaperone) (Predicted periplasmic pilini chaperone)	ycbF	unreviewed
A0A3P5KDW8	A0A3P5KDW8_ECOLX	Uncharacterized protein		unreviewed
E2QLC4	E2QLC4_ECOLX	UPF0442 protein YjjB	yjjB	unreviewed
C3SSQ2	C3SSQ2_ECOLX	tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	truB	unreviewed
A0A241QMK9	A0A241QMK9_ECOLX	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE	unreviewed
W8STI4	W8STI4_ECOLX	DUF1615 domain-containing protein (Microcin Bac7 uptake protein) (Putative lipoprotein) (Surface-exposed outer membrane lipoprotein YaiW) (Transcriptional regulator)	yaiW	unreviewed
C3SHC7	C3SHC7_ECOLX	Guanine/hypoxanthine permease (Guanine/hypoxanthine permease GhxP) (Guanine/hypoxanthine transporter GhxP) (Hypothetical protein) (Inner membrane protein yjcD) (Inner membrane putative guanine permease) (Permease) (Permease YjcD) (Putative xanthine/uracil permeases family protein YjcD) (Xanthine/uracil permeases family protein YjcD)	yjcD_2	unreviewed
A0A6D0CYQ7	A0A6D0CYQ7_ECOLX	Uncharacterized MFS-type transporter YhhS	yhhS	unreviewed
A0A0C2A2E7	A0A0C2A2E7_ECOLX	Cro/Cl family transcriptional regulator (Helix-turn-helix domain-containing protein) (Hypothetical protein) (Putative antirepressor protein Cro)		unreviewed
A0A3P1KA57	A0A3P1KA57_ECOLX	Uncharacterized protein		unreviewed
A0A154CG26	A0A154CG26_ECOLX	Type IV secretion system protein VirB10		unreviewed
A0A1V2FVU4	A0A1V2FVU4_ECOLX	GNAT family N-acetyltransferase (EC 2.3.1.-)		unreviewed
A0A2I8SHX2	A0A2I8SHX2_ECOLX	Replication endonuclease		unreviewed
A0A5N8H457	A0A5N8H457_ECOLX	Helix-turn-helix domain-containing protein (Helix-turn-helix transcriptional regulator) (XRE family transcriptional regulator)		unreviewed
J7R3P2	J7R3P2_ECOLX	Flagellar brake protein YcgR (Cyclic di-GMP binding protein YcgR)	ycgR	unreviewed
A0A0K4M9I5	A0A0K4M9I5_ECOLX	Regulator		unreviewed
A0A037YEI6	A0A037YEI6_ECOLX	Enzyme IIC component of PTS (Fructose-like permease IIC component 1) (Fructose-like specific PTS system EIIC component 1) (EC 2.7.1.-) (EC 2.7.1.69) (PTS fructose transporter subunit IIC) (PTS system, fructose subfamily, IIC subunit) (PTS system, fructose-specific IIBC component) (EC 2.7.1.191) (Putative enzyme IIC component of PTS)	fryC	unreviewed
C3TH17	C3TH17_ECOLX	Spermidine/putrescine import ATP-binding protein PotA (EC 7.6.2.11)	potG	unreviewed
A0A241QVG6	A0A241QVG6_ECOLX	D-serine transporter DsdX	dsdX	unreviewed
J7QWU4	J7QWU4_ECOLX	Thiamine-binding periplasmic protein	tbpA	unreviewed
W8TPS1	W8TPS1_ECOLX	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	icd	unreviewed
A0A024L1T9	A0A024L1T9_ECOLX	DNA-binding transcriptional dual regulator DicA (HTH-type transcriptional regulator DicA) (HTH-type transcriptional regulator ImmR) (Helix-turn-helix domain protein) (Helix-turn-helix domain-containing protein) (Phage repressor protein) (Putative transcriptional regulator) (Regulator for DicB) (Repressor protein of division inhibition protein) (Transcriptional regulator)	dicA_2	unreviewed
A0A3Y5KU53	A0A3Y5KU53_ECOLX	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase) (FlRd-reductase) (FlavoRb reductase)	norW	unreviewed
A0A7L5L1B1	A0A7L5L1B1_ECOLX	Lysozyme (EC 3.2.1.17)	ydfQ_1	unreviewed
A0A037YFV3	A0A037YFV3_ECOLX	NTE family protein RssA (Patatin family protein) (Patatin-like phospholipase RssA)	rssA	unreviewed
C3SSP7	C3SSP7_ECOLX	Ribosome-binding factor A	rbfA	unreviewed
C3SQR7	C3SQR7_ECOLX	30S ribosomal protein S12	rpsL	unreviewed
A0A138KWN2	A0A138KWN2_ECOLX	FruR_1 protein (LacI family DNA-binding transcriptional regulator) (LacI family transcriptional regulator) (Putative DNA-binding transcriptional repressor) (Transcriptional repressor)	fruR_1	unreviewed
A0A222AYA5	A0A222AYA5_ECOLX	tRNA-dihydrouridine(20/20a) synthase (EC 1.3.1.91) (U20-specific dihydrouridine synthase) (U20-specific Dus) (tRNA-dihydrouridine synthase A)	dusA	unreviewed
C3SRV3	C3SRV3_ECOLX	Malate dehydrogenase (EC 1.1.1.37)	mdh	unreviewed
C3SIC2	C3SIC2_ECOLX	50S ribosomal protein L1	rplA	unreviewed
C3SIV2	C3SIV2_ECOLX	50S ribosomal protein L31	rpmE	unreviewed
A0A066RA53	A0A066RA53_ECOLX	HTH-type transcriptional regulator YjgJ, TetR family (HTH-type transcriptional repressor BdcR) (TetR family transcriptional regulator) (TetR/AcrR family transcriptional regulator) (Transcriptional repressor)	bdcR	unreviewed
J7Q705	J7Q705_ECOLX	Flagellar hook protein FlgE	flgE	unreviewed
E2QNY1	E2QNY1_ECOLX	Iron-sulfur cluster carrier protein	apbC	unreviewed
A0A066RM95	A0A066RM95_ECOLX	Toxin of the YafQ-DinJ toxin-antitoxin system (EC 3.1.-.-) (Type II toxin-antitoxin system mRNA interferase toxin YafQ) (mRNA interferase YafQ) (mRNA interferase YafQ,addiction module toxin component, YafQ family) (mRNA interferase toxin of toxin-antitoxin pair YafQ/DinJ)	yafQ	unreviewed
A0A1X1M017	A0A1X1M017_ECOLX	IS3 family transposase (Transposase) (Fragment)		unreviewed
C3TCL7	C3TCL7_ECOLX	UPF0056 membrane protein	marC_1	unreviewed
A0A066Q2Y2	A0A066Q2Y2_ECOLX	Type VI secretion protein (Type VI secretion protein VasI) (Type VI secretion system-associated protein) (Type VI secretion system-associated protein TagO) (Type VI secretion-associated protein)	tagO	unreviewed
C3SME2	C3SME2_ECOLX	50S ribosomal protein L28	rpmB	unreviewed
A0A3Y5KTI7	A0A3Y5KTI7_ECOLX	Cardiolipin synthase B (CL synthase) (EC 2.7.8.-)	clsB	unreviewed
A0A2I8SUY5	A0A2I8SUY5_ECOLX	ATP-dependent Clp protease ATP-binding subunit (Chaperone protein ClpB) (Heat shock survival AAA family ATPase ClpK)	clpK	unreviewed
A0A3R0WD75	A0A3R0WD75_ECOLX	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)		unreviewed
A0A6D0BX26	A0A6D0BX26_ECOLX	DUF987 domain-containing protein (DUF987 family protein)		unreviewed
A0A066Q1F6	A0A066Q1F6_ECOLX	Aerotaxis receptor (EC 3.1.4.17) (Aerotaxis receptor Aer) (Aerotaxis receptor protein) (Aerotaxis sensor receptor Aer) (Hypothetical protein) (Methyl-accepting chemotaxis protein) (PAS domain S-box protein) (PAS domain-containing protein)	air	unreviewed
A0A7U1E191	A0A7U1E191_ECOLX	Omptin family outer membrane protease (Protease VII (Omptin)) (EC 3.4.23.49)		unreviewed
A0A3K0YJQ8	A0A3K0YJQ8_ECOLX	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	unreviewed
A0A6M9X136	A0A6M9X136_ECOLX	Lysozyme (EC 3.2.1.17)		unreviewed
C3SJP7	C3SJP7_ECOLX	Histidine kinase (EC 2.7.13.3)	glnL	unreviewed
A0A024L8H8	A0A024L8H8_ECOLX	AbrB/MazE/SpoVT family DNA-binding domain-containing protein (Antitoxin ChpS) (Antitoxin of the ChpBS toxin-antitoxin system) (Suppressor of inhibitory function of ChpB, PemI-like, autoregulated) (Type II toxin-antitoxin system ChpS family antitoxin) (Type II toxin-antitoxin system antitoxin ChpS)	chpS	unreviewed
A0A0J3V8C7	A0A0J3V8C7_ECOLX	Diaminopimelate epimerase (DAP epimerase) (EC 5.1.1.7) (PLP-independent amino acid racemase)	dapF	unreviewed
A0A418TUM0	A0A418TUM0_ECOLX	Glutamate decarboxylase (Fragment)		unreviewed
A0A0B0VMC6	A0A0B0VMC6_ECOLX	Amino acid dehydrogenase (Iron-sulfur cluster-binding protein) (Putative electron transport protein YkgF)	ykgF	unreviewed
W8T906	W8T906_ECOLX	DUF808 domain-containing protein (DUF808 family protein) (Inner membrane protein) (Inner membrane protein YedI) (Membrane protein) (Putative methyl-independent mismatch repair protein)	yedI	unreviewed
A0A0B0VZK7	A0A0B0VZK7_ECOLX	L-ribulose-5-phosphate 4-epimerase UlaF (EC 5.1.3.4) (L-ascorbate utilization protein F) (Phosphoribulose isomerase)	araD	unreviewed
A0A0B1K536	A0A0B1K536_ECOLX	Guanosine kinase (Inosine/guanosine kinase) (EC 2.7.1.73)	gsk	unreviewed
J7QB27	J7QB27_ECOLX	Proton/glutamate-aspartate symporter	gltP	unreviewed
A0A0J3VAR7	A0A0J3VAR7_ECOLX	DUF1480 domain-containing protein (DUF1480 family protein) (Hypothetical protein) (Protein)	yebV	unreviewed
C3SRY7	C3SRY7_ECOLX	Hypothetical protein (Regulator of transcription stringent starvation protein A) (SspA protein) (Stringent starvation protein A) (EC 2.5.1.18)	sspA	unreviewed
A0A6D0CDA3	A0A6D0CDA3_ECOLX	Electron transfer flavoprotein subunit beta/FixA family protein		unreviewed
A0A5N8H3A2	A0A5N8H3A2_ECOLX	DDE-type integrase/transposase/recombinase (Integrase) (Transposase family protein)		unreviewed
A0A037Y947	A0A037Y947_ECOLX	Lipid A 1-diphosphate synthase (EC 2.7.4.29) (Kdo(2)-lipid A phosphotransferase) (Undecaprenyl pyrophosphate:lipid A 1-phosphate phosphotransferase)	lpxT	unreviewed
B8QJ12	B8QJ12_ECOLX	Rop/rom protein	rop	unreviewed
J7QFW2	J7QFW2_ECOLX	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase (SEPHCHC synthase) (EC 2.2.1.9) (Menaquinone biosynthesis protein MenD)	menD	unreviewed
A0A0E3ZNP9	A0A0E3ZNP9_ECOLX	RepA leader peptide Tap (Replication protein RepA6) (Replication regulatory protein RepA6)	tap	unreviewed
A0A0D7CA04	A0A0D7CA04_ECOLX	Conjugal transfer protein TraR (Putative C4-type zinc finger protein) (TraR/DksA family transcriptional regulator)		unreviewed
E2QN08	E2QN08_ECOLX	Hypothetical protein (Lipoprotein) (Membrane protein) (Membrane protein Slp family lipoprotein, RpoE-regulated) (Outer membrane lipoprotein) (Putative lipoprotein) (Putative lipoprotein YeaY) (Putative outer membrane protein) (Slp family lipoprotein, RpoE-regulated) (Starvation lipoprotein Slp paralog)	yeaY	unreviewed
J7Q777	J7Q777_ECOLX	Inner membrane protein, S49 peptidase family protein (Peptidase) (EC 3.4.21.-) (Periplasmic protease) (Possible protease sohB) (Probable protease sohB,putative inner membrane peptidase,signal peptide peptidase SppA, 36K type,Peptidase family S49 N-terminal) (Protease) (Protease SohB) (Putative protease) (EC 3.4.-.-) (Putative protease SohB) (SohB_1 protein)	sohB	unreviewed
W8TWZ0	W8TWZ0_ECOLX	Amino acid/peptide transporter (Di/tripeptide permease YjdL) (Dipeptide and tripeptide permease C) (Dipeptide and tripeptide permease D) (Dipeptide/tripeptide permease DtpC) (Hypothetical protein) (Peptide permease) (Putative dipeptide and tripeptide permease YjdL) (Putative oligopeptide transporter) (YjdL peptide transporter)	dtpD_1	unreviewed
A0A6N7KEI5	A0A6N7KEI5_ECOLX	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
A0A141BRG6	A0A141BRG6_ECOLX	DUF4014 family protein (Sugar acetyltransferase inhibitor)		unreviewed
A0A0A1E4Y8	A0A0A1E4Y8_ECOLX	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA	unreviewed
A0A2H9EGY8	A0A2H9EGY8_ECOLX	Helix-turn-helix domain-containing protein (Putative transcriptional regulator) (Transcriptional regulator) (XRE family transcriptional regulator)		unreviewed
A0A6D0C310	A0A6D0C310_ECOLX	Copper resistance membrane spanning protein PcoS (Fragment)	pcoS	unreviewed
A0A418A254	A0A418A254_ECOLX	Uncharacterized protein		unreviewed
A0A6D1APZ6	A0A6D1APZ6_ECOLX	Hydrogenase 4 subunit F		unreviewed
A0A2P9DUS6	A0A2P9DUS6_ECOLX	Beta-lactamase (EC 3.5.2.6)	bla TEM-3	unreviewed
A0A6D0FCB2	A0A6D0FCB2_ECOLX	Bacitracin resistance protein (EC 3.6.1.27) (Undecaprenyl pyrophosphate phosphatase) (Undecaprenyl-diphosphatase) (Fragment)		unreviewed
A0A6D0C3W7	A0A6D0C3W7_ECOLX	Uncharacterized protein (Fragment)		unreviewed
A0A0A7DHE0	A0A0A7DHE0_ECOLX	IS1380 family transposase (Transposase) (Fragment)	tnpA	unreviewed
A0A1W6BZZ9	A0A1W6BZZ9_ECOLX	IS110 family transposase (Mobile element protein)		unreviewed
A0A6D0D883	A0A6D0D883_ECOLX	DUF2856 family protein		unreviewed
A0A6C9ZXP9	A0A6C9ZXP9_ECOLX	GNAT family N-acetyltransferase (Fragment)		unreviewed
A0A0P7LX60	A0A0P7LX60_ECOLX	Phage morphogeneis protein (Phage virion morphogenesis protein)		unreviewed
A0A3Y4Y891	A0A3Y4Y891_ECOLX	DUF3950 domain-containing protein (YlcI/YnfO family protein)		unreviewed
A0A6D0C2C1	A0A6D0C2C1_ECOLX	ISAs1 family transposase (Fragment)		unreviewed
A0A0Q2YHD4	A0A0Q2YHD4_ECOLX	Uncharacterized protein		unreviewed
A0A4Z0TAF3	A0A4Z0TAF3_ECOLX	ISAs1 family transposase (Fragment)		unreviewed
A0A6D0C3N9	A0A6D0C3N9_ECOLX	IS1 family transposase (Fragment)		unreviewed
A0A6D0BYG6	A0A6D0BYG6_ECOLX	IS3 family transposase		unreviewed
A0A0P7N3Q1	A0A0P7N3Q1_ECOLX	DUF2313 domain-containing protein (Phage tail protein)		unreviewed
B7JCH6	B7JCH6_ECOLX	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)	strA	unreviewed
A0A6C9ZUH3	A0A6C9ZUH3_ECOLX	PerC family transcriptional regulator		unreviewed
A0A0Q3DJF3	A0A0Q3DJF3_ECOLX	NAD-dependent epimerase (Protein CapI)		unreviewed
A0A6D0DA23	A0A6D0DA23_ECOLX	Heat resistance system thioredoxin Trx-GI (Fragment)	trx-GI	unreviewed
A0A6C9ZW20	A0A6C9ZW20_ECOLX	Phage baseplate protein		unreviewed
A0A6D0C301	A0A6D0C301_ECOLX	Magnesium transporter CorA (Fragment)		unreviewed
A0A0P7LKV2	A0A0P7LKV2_ECOLX	FluMu_N domain-containing protein		unreviewed
A0A0A8J699	A0A0A8J699_ECOLX	Capsular exopolysaccharide biosynthesis protein (Polysaccharide pyruvyl transferase family protein) (Putative pyruvyl transferase)	wzm	unreviewed
A0A376Y4B0	A0A376Y4B0_ECOLX	Penicillin-binding protein 4 [includes: D-alanyl-D-alanine carboxypeptidase D-alanyl-D-alanine-endopeptidase] (EC 3.4.16.4) (Serine-type D-Ala-D-Ala carboxypeptidase) (EC 3.4.21.-)	dacB	unreviewed
A0A6A0P9G7	A0A6A0P9G7_ECOLX	DUF2345 domain-containing protein (Fragment)		unreviewed
A0A6D0C2R6	A0A6D0C2R6_ECOLX	Transposase (Fragment)		unreviewed
A0A6C9ZUL6	A0A6C9ZUL6_ECOLX	GntR family transcriptional regulator (Helix-turn-helix domain-containing protein)		unreviewed
A0A2A3VYZ8	A0A2A3VYZ8_ECOLX	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	unreviewed
